  15330101        -1         0      9100
  15330401        -1         0      9100
  15330701        -1         0      9100
  15331001        -1         0      9100
  15340101        -1         0      9100
  15340401        -1         0      9100
  15340701        -1         0      9100
  15341001        -1         0      9100
  15350101        -1         0      9100
  15350401        -1         0      9100
  15350701        -1         0      9100
  15351001        -1         0      9100
  15360101        -1         0      9100
  15360401        -1         0      9100
  15360701        -1         0      9100
  15361001        -1         0      9100
  15370101        -1         0      9100
  15370401        -1         0      9100
  15370701        -1         0      9100
  15371001        -1         0      9100
  15380101        -1         0      9100
  15380401        -1         0      9100
  15380701        -1         0      9100
  15381001        -1         0      9100
  15390101        -1         0      9100
  15390401        -1         0      9100
  15390701        -1         0      9100
  15391001        -1         0      9100
  15400101        -1         0      9100
  15400401        -1         0      9100
  15400701        -1         0      9100
  15401001        -1         0      9100
  15410101        -1         0      9100
  15410401        -1         0      9100
  15410701        -1         0      9100
  15411001        -1         0      9100
  15420101        -1         0      9100
  15420401        -1         0      9100
  15420701        -1         0      9100
  15421001        -1         0      9100
  15430101        -1         0      9100
  15430401        -1         0      9100
  15430701        -1         0      9100
  15431001        -1         0      9100
  15440101        -1         0      9100
  15440401        -1         0      9100
  15440701        -1         0      9100
  15441001        -1         0      9100
  15450101        -1         0      9100
  15450401        -1         0      9100
  15450701        -1         0      9100
  15451001        -1         0      9100
  15460101        -1         0      9100
  15460401        -1         0      9100
  15460701        -1         0      9100
  15461001        -1         0      9100
  15470101        -1         0      9100
  15470401        -1         0      9100
  15470701        -1         0      9100
  15471001        -1         0      9100
  15480101        -1         0      9100
  15480401        -1         0      9100
  15480701        -1         0      9100
  15481001        -1         0      9100
  15490101        -1         0      9100
  15490401        -1         0      9100
  15490701        -1         0      9100
  15491001        -1         0      9100
  15500101        -1         0      9100
  15500401        -1         0      9100
  15500701        -1         0      9100
  15501001        -1         0      9100
  15510101        -1         0      9100
  15510401        -1         0      9100
  15510701        -1         0      9100
  15511001        -1         0      9100
  15520101        -1         0      9100
  15520401        -1         0      9100
  15520701        -1         0      9100
  15521001        -1         0      9100
  15530101        -1         0      9100
  15530401        -1         0      9100
  15530701        -1         0      9100
  15531001        -1         0      9100
  15540101        -1         0      9100
  15540401        -1         0      9100
  15540701        -1         0      9100
  15541001        -1         0      9100
  15550101        -1         0      9100
  15550401        -1         0      9100
  15550701        -1         0      9100
  15551001        -1         0      9100
  15560101        -1         0      9100
  15560401        -1         0      9100
  15560701        -1         0      9100
  15561001        -1         0      9100
  15570101        -1         0      9100
  15570401        -1         0      9100
  15570701        -1         0      9100
  15571001        -1         0      9100
  15580101        -1         0      9100
  15580401        -1         0      9100
  15580701        -1         0      9100
  15581001        -1         0      9100
  15590101        -1         0      9100
  15590401        -1         0      9100
  15590701        -1         0      9100
  15591001        -1         0      9100
  15600101        -1         0      9100
  15600401        -1         0      9100
  15600701        -1         0      9100
  15601001        -1         0      9100
  15610101        -1         0      9100
  15610401        -1         0      9100
  15610701        -1         0      9100
  15611001        -1         0      9100
  15620101        -1         0      9100
  15620401        -1         0      9100
  15620701        -1         0      9100
  15621001        -1         0      9100
  15630101        -1         0      9100
  15630401        -1         0      9100
  15630701        -1         0      9100
  15631001        -1         0      9100
  15640101        -1         0      9100
  15640401        -1         0      9100
  15640701        -1         0      9100
  15641001        -1         0      9100
  15650101        -1         0      9100
  15650401        -1         0      9100
  15650701        -1         0      9100
  15651001        -1         0      9100
  15660101        -1         0      9100
  15660401        -1         0      9100
  15660701        -1         0      9100
  15661001        -1         0      9100
  15670101        -1         0      9100
  15670401        -1         0      9100
  15670701        -1         0      9100
  15671001        -1         0      9100
  15680101        -1         0      9100
  15680401        -1         0      9100
  15680701        -1         0      9100
  15681001        -1         0      9100
  15690101        -1         0      9100
  15690401        -1         0      9100
  15690701        -1         0      9100
  15691001        -1         0      9100
  15700101        -1         0      9100
  15700401        -1         0      9100
  15700701        -1         0      9100
  15701001        -1         0      9100
  15710101        -1         0      9100
  15710401        -1         0      9100
  15710701        -1         0      9100
  15711001        -1         0      9100
  15720101        -1         0      9100
  15720401        -1         0      9100
  15720701        -1         0      9100
  15721001        -1         0      9100
  15730101        -1         0      9100
  15730401        -1         0      9100
  15730701        -1         0      9100
  15731001        -1         0      9100
  15740101        -1         0      9100
  15740401        -1         0      9100
  15740701        -1         0      9100
  15741001        -1         0      9100
  15750101        -1         0      9100
  15750401        -1         0      9100
  15750701        -1         0      9100
  15751001        -1         0      9100
  15760101        -1         0      9100
  15760401        -1         0      9100
  15760701        -1         0      9100
  15761001        -1         0      9100
  15770101        -1         0      9100
  15770401        -1         0      9100
  15770701        -1         0      9100
  15771001        -1         0      9100
  15780101        -1         0      9100
  15780401        -1         0      9100
  15780701        -1         0      9100
  15781001        -1         0      9100
  15790101        -1         0      9100
  15790401        -1         0      9100
  15790701        -1         0      9100
  15791001        -1         0      9100
  15800101        -1         0      9100
  15800401        -1         0      9100
  15800701        -1         0      9100
  15801001        -1         0      9100
  15810101        -1         0      9100
  15810401        -1         0      9100
  15810701        -1         0      9100
  15811001        -1         0      9100
  15820101        -1         0      9100
  15820401        -1         0      9100
  15820701        -1         0      9100
  15821001        -1         0      9100
  15830101        -1         0      9100
  15830401        -1         0      9100
  15830701        -1         0      9100
  15831001        -1         0      9100
  15840101        -1         0      9100
  15840401        -1         0      9100
  15840701        -1         0      9100
  15841001        -1         0      9100
  15850101        -1         0      9100
  15850401        -1         0      9100
  15850701        -1         0      9100
  15851001        -1         0      9100
  15860101        -1         0      9100
  15860401        -1         0      9100
  15860701        -1         0      9100
  15861001        -1         0      9100
  15870101        -1         0      9100
  15870401        -1         0      9100
  15870701        -1         0      9100
  15871001        -1         0      9100
  15880101        -1         0      9100
  15880401        -1         0      9100
  15880701        -1         0      9100
  15881001        -1         0      9100
  15890101        -1         0      9100
  15890401        -1         0      9100
  15890701        -1         0      9100
  15891001        -1         0      9100
  15900101        -1         0      9100
  15900401        -1         0      9100
  15900701        -1         0      9100
  15901001        -1         0      9100
  15910101        -1         0      9100
  15910401        -1         0      9100
  15910701        -1         0      9100
  15911001        -1         0      9100
  15920101        -1         0      9100
  15920401        -1         0      9100
  15920701        -1         0      9100
  15921001        -1         0      9100
  15930101        -1         0      9100
  15930401        -1         0      9100
  15930701        -1         0      9100
  15931001        -1         0      9100
  15940101        -1         0      9100
  15940401        -1         0      9100
  15940701        -1         0      9100
  15941001        -1         0      9100
  15950101        -1         0      9100
  15950401        -1         0      9100
  15950701        -1         0      9100
  15951001        -1         0      9100
  15960101        -1         0      9100
  15960401        -1         0      9100
  15960701        -1         0      9100
  15961001        -1         0      9100
  15970101        -1         0      9100
  15970401        -1         0      9100
  15970701        -1         0      9100
  15971001        -1         0      9100
  15980101        -1         0      9100
  15980401        -1         0      9100
  15980701        -1         0      9100
  15981001        -1         0      9100
  15990101        -1         0      9100
  15990401        -1         0      9100
  15990701        -1         0      9100
  15991001        -1         0      9100
  16000101        -1         0      9100
  16000401        -1         0      9100
  16000701        -1         0      9100
  16001001        -1         0      9100
  16010101        -1         0      9100
  16010401        -1         0      9100
  16010701        -1         0      9100
  16011001        -1         0      9100
  16020101        -1         0      9100
  16020401        -1         0      9100
  16020701        -1         0      9100
  16021001        -1         0      9100
  16030101        -1         0      9100
  16030401        -1         0      9100
  16030701        -1         0      9100
  16031001        -1         0      9100
  16040101        -1         0      9100
  16040401        -1         0      9100
  16040701        -1         0      9100
  16041001        -1         0      9100
  16050101        -1         0      9100
  16050401        -1         0      9100
  16050701        -1         0      9100
  16051001        -1         0      9100
  16060101        -1         0      9100
  16060401        -1         0      9100
  16060701        -1         0      9100
  16061001        -1         0      9100
  16070101        -1         0      9100
  16070401        -1         0      9100
  16070701        -1         0      9100
  16071001        -1         0      9100
  16080101        -1         0      9100
  16080401        -1         0      9100
  16080701        -1         0      9100
  16081001        -1         0      9100
  16090101        -1         0      9100
  16090401        -1         0      9100
  16090701        -1         0      9100
  16091001        -1         0      9100
  16100101        -1         0      9100
  16100401        -1         0      9100
  16100701        -1         0      9100
  16101001        -1         0      9100
  16110101        -1         0      9100
  16110401        -1         0      9100
  16110701        -1         0      9100
  16111001        -1         0      9100
  16120101        -1         0      9100
  16120401        -1         0      9100
  16120701        -1         0      9100
  16121001        -1         0      9100
  16130101        -1         0      9100
  16130401        -1         0      9100
  16130701        -1         0      9100
  16131001        -1         0      9100
  16140101        -1         0      9100
  16140401        -1         0      9100
  16140701        -1         0      9100
  16141001        -1         0      9100
  16150101        -1         0      9100
  16150401        -1         0      9100
  16150701        -1         0      9100
  16151001        -1         0      9100
  16160101        -1         0      9100
  16160401        -1         0      9100
  16160701        -1         0      9100
  16161001        -1         0      9100
  16170101        -1         0      9100
  16170401        -1         0      9100
  16170701        -1         0      9100
  16171001        -1         0      9100
  16180101        -1         0      9100
  16180401        -1         0      9100
  16180701        -1         0      9100
  16181001        -1         0      9100
  16190101        -1         0      9100
  16190401        -1         0      9100
  16190701        -1         0      9100
  16191001        -1         0      9100
  16200101        -1         0      9100
  16200401        -1         0      9100
  16200701        -1         0      9100
  16201001        -1         0      9100
  16210101        -1         0      9100
  16210401        -1         0      9100
  16210701        -1         0      9100
  16211001        -1         0      9100
  16220101        -1         0      9100
  16220401        -1         0      9100
  16220701        -1         0      9100
  16221001        -1         0      9100
  16230101        -1         0      9100
  16230401        -1         0      9100
  16230701        -1         0      9100
  16231001        -1         0      9100
  16240101        -1         0      9100
  16240401        -1         0      9100
  16240701        -1         0      9100
  16241001        -1         0      9100
  16250101        -1         0      9100
  16250401        -1         0      9100
  16250701        -1         0      9100
  16251001        -1         0      9100
  16260101        -1         0      9100
  16260401        -1         0      9100
  16260701        -1         0      9100
  16261001        -1         0      9100
  16270101        -1         0      9100
  16270401        -1         0      9100
  16270701        -1         0      9100
  16271001        -1         0      9100
  16280101        -1         0      9100
  16280401        -1         0      9100
  16280701        -1         0      9100
  16281001        -1         0      9100
  16290101        -1         0      9100
  16290401        -1         0      9100
  16290701        -1         0      9100
  16291001        -1         0      9100
  16300101        -1         0      9100
  16300401        -1         0      9100
  16300701        -1         0      9100
  16301001        -1         0      9100
  16310101        -1         0      9100
  16310401        -1         0      9100
  16310701        -1         0      9100
  16311001        -1         0      9100
  16320101        -1         0      9100
  16320401        -1         0      9100
  16320701        -1         0      9100
  16321001        -1         0      9100
  16330101        -1         0      9100
  16330401        -1         0      9100
  16330701        -1         0      9100
  16331001        -1         0      9100
  16340101        -1         0      9100
  16340401        -1         0      9100
  16340701        -1         0      9100
  16341001        -1         0      9100
  16350101        -1         0      9100
  16350401        -1         0      9100
  16350701        -1         0      9100
  16351001        -1         0      9100
  16360101        -1         0      9100
  16360401        -1         0      9100
  16360701        -1         0      9100
  16361001        -1         0      9100
  16370101        -1         0      9100
  16370401        -1         0      9100
  16370701        -1         0      9100
  16371001        -1         0      9100
  16380101        -1         0      9100
  16380401        -1         0      9100
  16380701        -1         0      9100
  16381001        -1         0      9100
  16390101        -1         0      9100
  16390401        -1         0      9100
  16390701        -1         0      9100
  16391001        -1         0      9100
  16400101        -1         0      9100
  16400401        -1         0      9100
  16400701        -1         0      9100
  16401001        -1         0      9100
  16410101        -1         0      9100
  16410401        -1         0      9100
  16410701        -1         0      9100
  16411001        -1         0      9100
  16420101        -1         0      9100
  16420401        -1         0      9100
  16420701        -1         0      9100
  16421001        -1         0      9100
  16430101        -1         0      9100
  16430401        -1         0      9100
  16430701        -1         0      9100
  16431001        -1         0      9100
  16440101        -1         0      9100
  16440401        -1         0      9100
  16440701        -1         0      9100
  16441001        -1         0      9100
  16450101        -1         0      9100
  16450401        -1         0      9100
  16450701        -1         0      9100
  16451001        -1         0      9100
  16460101        -1         0      9100
  16460401        -1         0      9100
  16460701        -1         0      9100
  16461001        -1         0      9100
  16470101        -1         0      9100
  16470401        -1         0      9100
  16470701        -1         0      9100
  16471001        -1         0      9100
  16480101        -1         0      9100
  16480401        -1         0      9100
  16480701        -1         0      9100
  16481001        -1         0      9100
  16490101        -1         0      9100
  16490401        -1         0      9100
  16490701        -1         0      9100
  16491001        -1         0      9100
  16500101        -1         0      9100
  16500401        -1         0      9100
  16500701        -1         0      9100
  16501001        -1         0      9100
  16510101        -1         0      9100
  16510401        -1         0      9100
  16510701        -1         0      9100
  16511001        -1         0      9100
  16520101        -1         0      9100
  16520401        -1         0      9100
  16520701        -1         0      9100
  16521001        -1         0      9100
  16530101        -1         0      9100
  16530401        -1         0      9100
  16530701        -1         0      9100
  16531001        -1         0      9100
  16540101        -1         0      9100
  16540401        -1         0      9100
  16540701        -1         0      9100
  16541001        -1         0      9100
  16550101        -1         0      9100
  16550401        -1         0      9100
  16550701        -1         0      9100
  16551001        -1         0      9100
  16560101        -1         0      9100
  16560401        -1         0      9100
  16560701        -1         0      9100
  16561001        -1         0      9100
  16570101        -1         0      9100
  16570401        -1         0      9100
  16570701        -1         0      9100
  16571001        -1         0      9100
  16580101        -1         0      9100
  16580401        -1         0      9100
  16580701        -1         0      9100
  16581001        -1         0      9100
  16590101        -1         0      9100
  16590401        -1         0      9100
  16590701        -1         0      9100
  16591001        -1         0      9100
  16600101        -1         0      9100
  16600401        -1         0      9100
  16600701        -1         0      9100
  16601001        -1         0      9100
  16610101        -1         0      9100
  16610401        -1         0      9100
  16610701        -1         0      9100
  16611001        -1         0      9100
  16620101        -1         0      9100
  16620401        -1         0      9100
  16620701        -1         0      9100
  16621001        -1         0      9100
  16630101        -1         0      9100
  16630401        -1         0      9100
  16630701        -1         0      9100
  16631001        -1         0      9100
  16640101        -1         0      9100
  16640401        -1         0      9100
  16640701        -1         0      9100
  16641001        -1         0      9100
  16650101        -1         0      9100
  16650401        -1         0      9100
  16650701        -1         0      9100
  16651001        -1         0      9100
  16660101        -1         0      9100
  16660401        -1         0      9100
  16660701        -1         0      9100
  16661001        -1         0      9100
  16670101        -1         0      9100
  16670401        -1         0      9100
  16670701        -1         0      9100
  16671001        -1         0      9100
  16680101        -1         0      9100
  16680401        -1         0      9100
  16680701        -1         0      9100
  16681001        -1         0      9100
  16690101        -1         0      9100
  16690401        -1         0      9100
  16690701        -1         0      9100
  16691001        -1         0      9100
  16700101        -1         0      9100
  16700401        -1         0      9100
  16700701        -1         0      9100
  16701001        -1         0      9100
  16710101        -1         0      9100
  16710401        -1         0      9100
  16710701        -1         0      9100
  16711001        -1         0      9100
  16720101        -1         0      9100
  16720401        -1         0      9100
  16720701        -1         0      9100
  16721001        -1         0      9100
  16730101        -1         0      9100
  16730401        -1         0      9100
  16730701        -1         0      9100
  16731001        -1         0      9100
  16740101        -1         0      9100
  16740401        -1         0      9100
  16740701        -1         0      9100
  16741001        -1         0      9100
  16750101        -1         0      9100
  16750401        -1         0      9100
  16750701        -1         0      9100
  16751001        -1         0      9100
  16760101        -1         0      9100
  16760401        -1         0      9100
  16760701        -1         0      9100
  16761001        -1         0      9100
  16770101        -1         0      9100
  16770401        -1         0      9100
  16770701        -1         0      9100
  16771001        -1         0      9100
  16780101        -1         0      9100
  16780401        -1         0      9100
  16780701        -1         0      9100
  16781001        -1         0      9100
  16790101        -1         0      9100
  16790401        -1         0      9100
  16790701        -1         0      9100
  16791001        -1         0      9100
  16800101        -1         0      9100
  16800401        -1         0      9100
  16800701        -1         0      9100
  16801001        -1         0      9100
  16810101        -1         0      9100
  16810401        -1         0      9100
  16810701        -1         0      9100
  16811001        -1         0      9100
  16820101        -1         0      9100
  16820401        -1         0      9100
  16820701        -1         0      9100
  16821001        -1         0      9100
  16830101        -1         0      9100
  16830401        -1         0      9100
  16830701        -1         0      9100
  16831001        -1         0      9100
  16840101        -1         0      9100
  16840401        -1         0      9100
  16840701        -1         0      9100
  16841001        -1         0      9100
  16850101        -1         0      9100
  16850401        -1         0      9100
  16850701        -1         0      9100
  16851001        -1         0      9100
  16860101        -1         0      9100
  16860401        -1         0      9100
  16860701        -1         0      9100
  16861001        -1         0      9100
  16870101        -1         0      9100
  16870401        -1         0      9100
  16870701        -1         0      9100
  16871001        -1         0      9100
  16880101        -1         0      9100
  16880401        -1         0      9100
  16880701        -1         0      9100
  16881001        -1         0      9100
  16890101        -1         0      9100
  16890401        -1         0      9100
  16890701        -1         0      9100
  16891001        -1         0      9100
  16900101        -1         0      9100
  16900401        -1         0      9100
  16900701        -1         0      9100
  16901001        -1         0      9100
  16910101        -1         0      9100
  16910401        -1         0      9100
  16910701        -1         0      9100
  16911001        -1         0      9100
  16920101        -1         0      9100
  16920401        -1         0      9100
  16920701        -1         0      9100
  16921001        -1         0      9100
  16930101        -1         0      9100
  16930401        -1         0      9100
  16930701        -1         0      9100
  16931001        -1         0      9100
  16940101        -1         0      9100
  16940401        -1         0      9100
  16940701        -1         0      9100
  16941001        -1         0      9100
  16950101        -1         0      9100
  16950401        -1         0      9100
  16950701        -1         0      9100
  16951001        -1         0      9100
  16960101        -1         0      9100
  16960401        -1         0      9100
  16960701        -1         0      9100
  16961001        -1         0      9100
  16970101        -1         0      9100
  16970401        -1         0      9100
  16970701        -1         0      9100
  16971001        -1         0      9100
  16980101        -1         0      9100
  16980401        -1         0      9100
  16980701        -1         0      9100
  16981001        -1         0      9100
  16990101        -1         0      9100
  16990401        -1         0      9100
  16990701        -1         0      9100
  16991001        -1         0      9100
  17000101        -1         0      9100
  17000401        -1         0      9100
  17000701        -1         0      9100
  17001001        -1         0      9100
  17010101        -1         0      9100
  17010401        -1         0      9100
  17010701        -1         0      9100
  17011001        -1         0      9100
  17020101        -1         0      9100
  17020401        -1         0      9100
  17020701        -1         0      9100
  17021001        -1         0      9100
  17030101        -1         0      9100
  17030401        -1         0      9100
  17030701        -1         0      9100
  17031001        -1         0      9100
  17040101        -1         0      9100
  17040401        -1         0      9100
  17040701        -1         0      9100
  17041001        -1         0      9100
  17050101        -1         0      9100
  17050401        -1         0      9100
  17050701        -1         0      9100
  17051001        -1         0      9100
  17060101        -1         0      9100
  17060401        -1         0      9100
  17060701        -1         0      9100
  17061001        -1         0      9100
  17070101        -1         0      9100
  17070401        -1         0      9100
  17070701        -1         0      9100
  17071001        -1         0      9100
  17080101        -1         0      9100
  17080401        -1         0      9100
  17080701        -1         0      9100
  17081001        -1         0      9100
  17090101        -1         0      9100
  17090401        -1         0      9100
  17090701        -1         0      9100
  17091001        -1         0      9100
  17100101        -1         0      9100
  17100401        -1         0      9100
  17100701        -1         0      9100
  17101001        -1         0      9100
  17110101        -1         0      9100
  17110401        -1         0      9100
  17110701        -1         0      9100
  17111001        -1         0      9100
  17120101        -1         0      9100
  17120401        -1         0      9100
  17120701        -1         0      9100
  17121001        -1         0      9100
  17130101        -1         0      9100
  17130401        -1         0      9100
  17130701        -1         0      9100
  17131001        -1         0      9100
  17140101        -1         0      9100
  17140401        -1         0      9100
  17140701        -1         0      9100
  17141001        -1         0      9100
  17150101        -1         0      9100
  17150401        -1         0      9100
  17150701        -1         0      9100
  17151001        -1         0      9100
  17160101        -1         0      9100
  17160401        -1         0      9100
  17160701        -1         0      9100
  17161001        -1         0      9100
  17170101        -1         0      9100
  17170401        -1         0      9100
  17170701        -1         0      9100
  17171001        -1         0      9100
  17180101        -1         0      9100
  17180401        -1         0      9100
  17180701        -1         0      9100
  17181001        -1         0      9100
  17190101        -1         0      9100
  17190401        -1         0      9100
  17190701        -1         0      9100
  17191001        -1         0      9100
  17200101        -1         0      9100
  17200401        -1         0      9100
  17200701        -1         0      9100
  17201001        -1         0      9100
  17210101        -1         0      9100
  17210401        -1         0      9100
  17210701        -1         0      9100
  17211001        -1         0      9100
  17220101        -1         0      9100
  17220401        -1         0      9100
  17220701        -1         0      9100
  17221001        -1         0      9100
  17230101        -1         0      9100
  17230401        -1         0      9100
  17230701        -1         0      9100
  17231001        -1         0      9100
  17240101        -1         0      9100
  17240401        -1         0      9100
  17240701        -1         0      9100
  17241001        -1         0      9100
  17250101        -1         0      9100
  17250401        -1         0      9100
  17250701        -1         0      9100
  17251001        -1         0      9100
  17260101        -1         0      9100
  17260401        -1         0      9100
  17260701        -1         0      9100
  17261001        -1         0      9100
  17270101        -1         0      9100
  17270401        -1         0      9100
  17270701        -1         0      9100
  17271001        -1         0      9100
  17280101        -1         0      9100
  17280401        -1         0      9100
  17280701        -1         0      9100
  17281001        -1         0      9100
  17290101        -1         0      9100
  17290401        -1         0      9100
  17290701        -1         0      9100
  17291001        -1         0      9100
  17300101        -1         0      9100
  17300401        -1         0      9100
  17300701        -1         0      9100
  17301001        -1         0      9100
  17310101        -1         0      9100
  17310401        -1         0      9100
  17310701        -1         0      9100
  17311001        -1         0      9100
  17320101        -1         0      9100
  17320401        -1         0      9100
  17320701        -1         0      9100
  17321001        -1         0      9100
  17330101        -1         0      9100
  17330401        -1         0      9100
  17330701        -1         0      9100
  17331001        -1         0      9100
  17340101        -1         0      9100
  17340401        -1         0      9100
  17340701        -1         0      9100
  17341001        -1         0      9100
  17350101        -1         0      9100
  17350401        -1         0      9100
  17350701        -1         0      9100
  17351001        -1         0      9100
  17360101        -1         0      9100
  17360401        -1         0      9100
  17360701        -1         0      9100
  17361001        -1         0      9100
  17370101        -1         0      9100
  17370401        -1         0      9100
  17370701        -1         0      9100
  17371001        -1         0      9100
  17380101        -1         0      9100
  17380401        -1         0      9100
  17380701        -1         0      9100
  17381001        -1         0      9100
  17390101        -1         0      9100
  17390401        -1         0      9100
  17390701        -1         0      9100
  17391001        -1         0      9100
  17400101        -1         0      9100
  17400401        -1         0      9100
  17400701        -1         0      9100
  17401001        -1         0      9100
  17410101        -1         0      9100
  17410401        -1         0      9100
  17410701        -1         0      9100
  17411001        -1         0      9100
  17420101        -1         0      9100
  17420401        -1         0      9100
  17420701        -1         0      9100
  17421001        -1         0      9100
  17430101        -1         0      9100
  17430401        -1         0      9100
  17430701        -1         0      9100
  17431001        -1         0      9100
  17440101        -1         0      9100
  17440401        -1         0      9100
  17440701        -1         0      9100
  17441001        -1         0      9100
  17450101        -1         0      9100
  17450401        -1         0      9100
  17450701        -1         0      9100
  17451001        -1         0      9100
  17460101        -1         0      9100
  17460401        -1         0      9100
  17460701        -1         0      9100
  17461001        -1         0      9100
  17470101        -1         0      9100
  17470401        -1         0      9100
  17470701        -1         0      9100
  17471001        -1         0      9100
  17480101        -1         0      9100
  17480401        -1         0      9100
  17480701        -1         0      9100
  17481001        -1         0      9100
  17490101        -1         0      9100
  17490401        -1         0      9100
  17490701        -1         0      9100
  17491001        -1         0      9100
  17500101        -1         0      9100
  17500401        -1         0      9100
  17500701        -1         0      9100
  17501001        -1         0      9100
  17510101        -1         0      9100
  17510401        -1         0      9100
  17510701        -1         0      9100
  17511001        -1         0      9100
  17520101        -1         0      9100
  17520401        -1         0      9100
  17520701        -1         0      9100
  17521001        -1         0      9100
  17530101        -1         0      9100
  17530401        -1         0      9100
  17530701        -1         0      9100
  17531001        -1         0      9100
  17540101        -1         0      9100
  17540401        -1         0      9100
  17540701        -1         0      9100
  17541001        -1         0      9100
  17550101        -1         0      9100
  17550401        -1         0      9100
  17550701        -1         0      9100
  17551001        -1         0      9100
  17560101        -1         0      9100
  17560401        -1         0      9100
  17560701        -1         0      9100
  17561001        -1         0      9100
  17570101        -1         0      9100
  17570401        -1         0      9100
  17570701        -1         0      9100
  17571001        -1         0      9100
  17580101        -1         0      9100
  17580401        -1         0      9100
  17580701        -1         0      9100
  17581001        -1         0      9100
  17590101        -1         0      9100
  17590401        -1         0      9100
  17590701        -1         0      9100
  17591001        -1         0      9100
  17600101        -1         0      9100
  17600401        -1         0      9100
  17600701        -1         0      9100
  17601001        -1         0      9100
  17610101        -1         0      9100
  17610401        -1         0      9100
  17610701        -1         0      9100
  17611001        -1         0      9100
  17620101        -1         0      9100
  17620401        -1         0      9100
  17620701        -1         0      9100
  17621001        -1         0      9100
  17630101        -1         0      9100
  17630401        -1         0      9100
  17630701        -1         0      9100
  17631001        -1         0      9100
  17640101        -1         0      9100
  17640401        -1         0      9100
  17640701        -1         0      9100
  17641001        -1         0      9100
  17650101        -1         0      9100
  17650401        -1         0      9100
  17650701        -1         0      9100
  17651001        -1         0      9100
  17660101        -1         0      9100
  17660401        -1         0      9100
  17660701        -1         0      9100
  17661001        -1         0      9100
  17670101        -1         0      9100
  17670401        -1         0      9100
  17670701        -1         0      9100
  17671001        -1         0      9100
  17680101        -1         0      9100
  17680401        -1         0      9100
  17680701        -1         0      9100
  17681001        -1         0      9100
