 0.382669 2.93772 17.4258 20.3636 60 0.01 0.00782739          0  TikhGCV OKU_Q36_gcv 
 0.395433 2.88059 18.6077 21.4883 56 0.01  0.0189058          0  TikhGCV OKU_Q38_gcv 
 0.285814 4.09774 9.72106 13.8188 70 0.01  0.0822041          0  TikhGCV OKU_Q40_gcv 
 0.424816 51.4007 21.4758 72.8764 58 0.01    1.15832          0  TikhGCV OKU_Q42_gcv 
 21.3082 81.9763 54030.5 54112.5 5 1          0          0  TikhGCV OKU_Q44_gcv 
