% DEPTH	TEMP
172.84	9.33
172.86	9.33
172.88	9.33
172.9	9.33
172.92	9.34
172.94	9.35
172.96	9.35
172.98	9.36
173	9.35
173.02	9.35
173.04	9.35
173.06	9.35
173.08	9.34
173.1	9.34
173.12	9.34
173.14	9.33
173.16	9.33
173.18	9.34
173.2	9.35
173.22	9.36
173.24	9.36
173.26	9.36
173.28	9.36
173.3	9.36
173.32	9.35
173.34	9.35
173.36	9.36
173.38	9.36
173.4	9.35
173.42	9.35
173.44	9.34
173.46	9.33
173.48	9.33
173.5	9.33
173.52	9.33
173.54	9.33
173.56	9.33
173.58	9.34
173.6	9.35
173.62	9.35
173.64	9.36
173.66	9.36
173.68	9.36
173.7	9.35
173.72	9.35
173.74	9.35
173.76	9.35
173.78	9.35
173.8	9.35
173.82	9.36
173.84	9.36
173.86	9.36
173.88	9.36
173.9	9.36
173.92	9.35
173.94	9.35
173.96	9.35
173.98	9.34
174	9.34
174.02	9.35
174.04	9.36
174.06	9.36
174.08	9.37
174.1	9.37
174.12	9.37
174.14	9.36
174.16	9.36
174.18	9.36
174.2	9.35
174.22	9.35
174.24	9.35
174.26	9.35
174.28	9.36
174.3	9.36
174.32	9.37
174.34	9.37
174.36	9.38
174.38	9.38
174.4	9.38
174.42	9.38
174.44	9.38
174.46	9.37
174.48	9.36
174.5	9.36
174.52	9.36
174.54	9.35
174.56	9.35
174.58	9.35
174.6	9.35
174.62	9.35
174.64	9.35
174.66	9.34
174.68	9.35
174.7	9.35
174.72	9.35
174.74	9.36
174.76	9.37
174.78	9.37
174.8	9.36
174.82	9.37
174.84	9.37
174.86	9.36
174.88	9.35
174.9	9.35
174.92	9.35
174.94	9.36
174.96	9.36
174.98	9.37
175	9.38
175.02	9.39
175.04	9.38
175.06	9.37
175.08	9.36
175.1	9.36
175.12	9.36
175.14	9.36
175.16	9.37
175.18	9.37
175.2	9.37
175.22	9.37
175.24	9.38
175.26	9.38
175.28	9.38
175.3	9.37
175.32	9.37
175.34	9.37
175.36	9.36
175.38	9.37
175.4	9.37
175.42	9.36
175.44	9.37
175.46	9.37
175.48	9.37
175.5	9.36
175.52	9.37
175.54	9.37
175.56	9.37
175.58	9.37
175.6	9.37
175.62	9.37
175.64	9.38
175.66	9.38
175.68	9.38
175.7	9.38
175.72	9.38
175.74	9.37
175.76	9.37
175.78	9.36
175.8	9.36
175.82	9.36
175.84	9.36
175.86	9.36
175.88	9.36
175.9	9.36
175.92	9.37
175.94	9.37
175.96	9.38
175.98	9.38
176	9.37
176.02	9.37
176.04	9.36
176.06	9.36
176.08	9.37
176.1	9.37
176.12	9.37
176.14	9.37
176.16	9.37
176.18	9.37
176.2	9.37
176.22	9.37
176.24	9.37
176.26	9.37
176.28	9.38
176.3	9.38
176.32	9.38
176.34	9.38
176.36	9.38
176.38	9.38
176.4	9.37
176.42	9.37
176.44	9.37
176.46	9.37
176.48	9.36
176.5	9.36
176.52	9.36
176.54	9.36
176.56	9.36
176.58	9.36
176.6	9.36
176.62	9.37
176.64	9.37
176.66	9.38
176.68	9.38
176.7	9.38
176.72	9.38
176.74	9.38
176.76	9.37
176.78	9.37
176.8	9.37
176.82	9.37
176.84	9.38
176.86	9.38
176.88	9.38
176.9	9.38
176.92	9.37
176.94	9.38
176.96	9.38
176.98	9.38
177	9.39
177.02	9.39
177.04	9.39
177.06	9.39
177.08	9.39
177.1	9.38
177.12	9.38
177.14	9.38
177.16	9.38
177.18	9.39
177.2	9.4
177.22	9.4
177.24	9.39
177.26	9.39
177.28	9.39
177.3	9.39
177.32	9.38
177.34	9.39
177.36	9.39
177.38	9.39
177.4	9.39
177.42	9.4
177.44	9.4
177.46	9.4
177.48	9.4
177.5	9.4
177.52	9.4
177.54	9.39
177.56	9.39
177.58	9.38
177.6	9.37
177.62	9.38
177.64	9.38
177.66	9.38
177.68	9.38
177.7	9.38
177.72	9.39
177.74	9.39
177.76	9.39
177.78	9.4
177.8	9.4
177.82	9.4
177.84	9.4
177.86	9.4
177.88	9.4
177.9	9.39
177.92	9.39
177.94	9.39
177.96	9.39
177.98	9.4
178	9.4
178.02	9.41
178.04	9.41
178.06	9.41
178.08	9.41
178.1	9.41
178.12	9.41
178.14	9.41
178.16	9.4
178.18	9.4
178.2	9.4
178.22	9.39
178.24	9.39
178.26	9.39
178.28	9.39
178.3	9.39
178.32	9.38
178.34	9.39
178.36	9.39
178.38	9.4
178.4	9.4
178.42	9.4
178.44	9.41
178.46	9.41
178.48	9.41
178.5	9.4
178.52	9.4
178.54	9.4
178.56	9.4
178.58	9.4
178.6	9.4
178.62	9.4
178.64	9.4
178.66	9.4
178.68	9.4
178.7	9.41
178.72	9.41
178.74	9.41
178.76	9.4
178.78	9.4
178.8	9.4
178.82	9.4
178.84	9.4
178.86	9.4
178.88	9.41
178.9	9.41
178.92	9.42
178.94	9.42
178.96	9.43
178.98	9.42
179	9.42
179.02	9.43
179.04	9.43
179.06	9.43
179.08	9.43
179.1	9.43
179.12	9.43
179.14	9.42
179.16	9.42
179.18	9.42
179.2	9.42
179.22	9.41
179.24	9.41
179.26	9.41
179.28	9.41
179.3	9.41
179.32	9.42
179.34	9.41
179.36	9.41
179.38	9.42
179.4	9.41
179.42	9.41
179.44	9.41
179.46	9.41
179.48	9.42
179.5	9.42
179.52	9.41
179.54	9.41
179.56	9.41
179.58	9.41
179.6	9.4
179.62	9.4
179.64	9.4
179.66	9.41
179.68	9.41
179.7	9.41
179.72	9.41
179.74	9.41
179.76	9.41
179.78	9.42
179.8	9.43
179.82	9.43
179.84	9.43
179.86	9.43
179.88	9.43
179.9	9.43
179.92	9.43
179.94	9.43
179.96	9.43
179.98	9.43
180	9.42
180.02	9.42
180.04	9.42
180.06	9.42
180.08	9.43
180.1	9.43
180.12	9.43
180.14	9.43
180.16	9.43
180.18	9.43
180.2	9.43
180.22	9.42
180.24	9.42
180.26	9.43
180.28	9.43
180.3	9.42
180.32	9.42
180.34	9.41
180.36	9.41
180.38	9.4
180.4	9.4
180.42	9.41
180.44	9.41
180.46	9.42
180.48	9.43
180.5	9.43
180.52	9.42
180.54	9.42
180.56	9.42
180.58	9.41
180.6	9.41
180.62	9.41
180.64	9.42
180.66	9.42
180.68	9.42
180.7	9.42
180.72	9.42
180.74	9.42
180.76	9.43
180.78	9.44
180.8	9.44
180.82	9.44
180.84	9.43
180.86	9.43
180.88	9.43
180.9	9.43
180.92	9.43
180.94	9.43
180.96	9.43
180.98	9.43
181	9.43
181.02	9.43
181.04	9.43
181.06	9.43
181.08	9.43
181.1	9.43
181.12	9.43
181.14	9.43
181.16	9.43
181.18	9.43
181.2	9.44
181.22	9.44
181.24	9.44
181.26	9.44
181.28	9.44
181.3	9.44
181.32	9.44
181.34	9.43
181.36	9.43
181.38	9.43
181.4	9.43
181.42	9.43
181.44	9.43
181.46	9.44
181.48	9.45
181.5	9.45
181.52	9.45
181.54	9.45
181.56	9.45
181.58	9.45
181.6	9.44
181.62	9.44
181.64	9.44
181.66	9.44
181.68	9.45
181.7	9.45
181.72	9.45
181.74	9.45
181.76	9.46
181.78	9.46
181.8	9.46
181.82	9.46
181.84	9.45
181.86	9.45
181.88	9.43
181.9	9.42
181.92	9.42
181.94	9.43
181.96	9.44
181.98	9.44
182	9.45
182.02	9.46
182.04	9.46
182.06	9.46
182.08	9.46
182.1	9.46
182.12	9.46
182.14	9.46
182.16	9.46
182.18	9.46
182.2	9.45
182.22	9.45
182.24	9.45
182.26	9.44
182.28	9.44
182.3	9.44
182.32	9.44
182.34	9.45
182.36	9.45
182.38	9.46
182.4	9.46
182.42	9.46
182.44	9.46
182.46	9.45
182.48	9.45
182.5	9.44
182.52	9.44
182.54	9.44
182.56	9.44
182.58	9.44
182.6	9.45
182.62	9.46
182.64	9.46
182.66	9.47
182.68	9.47
182.7	9.47
182.72	9.47
182.74	9.46
182.76	9.46
182.78	9.46
182.8	9.45
182.82	9.45
182.84	9.44
182.86	9.44
182.88	9.45
182.9	9.45
182.92	9.46
182.94	9.47
182.96	9.47
182.98	9.47
183	9.46
183.02	9.46
183.04	9.46
183.06	9.46
183.08	9.46
183.1	9.46
183.12	9.45
183.14	9.44
183.16	9.45
183.18	9.44
183.2	9.45
183.22	9.46
183.24	9.47
183.26	9.47
183.28	9.47
183.3	9.47
183.32	9.46
183.34	9.46
183.36	9.46
183.38	9.45
183.4	9.45
183.42	9.45
183.44	9.45
183.46	9.45
183.48	9.45
183.5	9.45
183.52	9.46
183.54	9.46
183.56	9.46
183.58	9.46
183.6	9.46
183.62	9.46
183.64	9.46
183.66	9.46
183.68	9.46
183.7	9.45
183.72	9.45
183.74	9.45
183.76	9.45
183.78	9.45
183.8	9.45
183.82	9.46
183.84	9.47
183.86	9.47
183.88	9.48
183.9	9.48
183.92	9.48
183.94	9.48
183.96	9.48
183.98	9.48
184	9.48
184.02	9.48
184.04	9.48
184.06	9.48
184.08	9.47
184.1	9.47
184.12	9.47
184.14	9.47
184.16	9.47
184.18	9.47
184.2	9.47
184.22	9.47
184.24	9.46
184.26	9.47
184.28	9.47
184.3	9.47
184.32	9.48
184.34	9.47
184.36	9.47
184.38	9.46
184.4	9.46
184.42	9.47
184.44	9.47
184.46	9.47
184.48	9.48
184.5	9.49
184.52	9.49
184.54	9.49
184.56	9.49
184.58	9.49
184.6	9.5
184.62	9.5
184.64	9.5
184.66	9.49
184.68	9.49
184.7	9.5
184.72	9.49
184.74	9.48
184.76	9.47
184.78	9.47
184.8	9.47
184.82	9.46
184.84	9.46
184.86	9.46
184.88	9.47
184.9	9.47
184.92	9.48
184.94	9.49
184.96	9.49
184.98	9.49
185	9.49
185.02	9.48
185.04	9.48
185.06	9.48
185.08	9.49
185.1	9.49
185.12	9.49
185.14	9.49
185.16	9.49
185.18	9.49
185.2	9.49
185.22	9.49
185.24	9.49
185.26	9.49
185.28	9.49
185.3	9.48
185.32	9.48
185.34	9.48
185.36	9.48
185.38	9.48
185.4	9.49
185.42	9.49
185.44	9.49
185.46	9.49
185.48	9.49
185.5	9.49
185.52	9.49
185.54	9.49
185.56	9.49
185.58	9.5
185.6	9.5
185.62	9.5
185.64	9.5
185.66	9.49
185.68	9.49
185.7	9.49
185.72	9.49
185.74	9.48
185.76	9.48
185.78	9.49
185.8	9.49
185.82	9.5
185.84	9.5
185.86	9.51
185.88	9.51
185.9	9.5
185.92	9.5
185.94	9.5
185.96	9.49
185.98	9.48
186	9.49
186.02	9.49
186.04	9.48
186.06	9.48
186.08	9.49
186.1	9.49
186.12	9.49
186.14	9.49
186.16	9.49
186.18	9.49
186.2	9.5
186.22	9.51
186.24	9.52
186.26	9.53
186.28	9.54
186.3	9.54
186.32	9.53
186.34	9.52
186.36	9.51
186.38	9.51
186.4	9.51
186.42	9.51
186.44	9.51
186.46	9.51
186.48	9.51
186.5	9.5
186.52	9.49
186.54	9.49
186.56	9.5
186.58	9.5
186.6	9.5
186.62	9.5
186.64	9.5
186.66	9.5
186.68	9.5
186.7	9.5
186.72	9.5
186.74	9.5
186.76	9.5
186.78	9.49
186.8	9.49
186.82	9.5
186.84	9.5
186.86	9.5
186.88	9.51
186.9	9.51
186.92	9.5
186.94	9.5
186.96	9.5
186.98	9.51
187	9.51
187.02	9.51
187.04	9.51
187.06	9.51
187.08	9.52
187.1	9.52
187.12	9.52
187.14	9.52
187.16	9.52
187.18	9.51
187.2	9.51
187.22	9.51
187.24	9.51
187.26	9.51
187.28	9.51
187.3	9.52
187.32	9.51
187.34	9.51
187.36	9.5
187.38	9.5
187.4	9.5
187.42	9.5
187.44	9.5
187.46	9.51
187.48	9.51
187.5	9.51
187.52	9.51
187.54	9.51
187.56	9.52
187.58	9.52
187.6	9.53
187.62	9.52
187.64	9.53
187.66	9.53
187.68	9.53
187.7	9.52
187.72	9.52
187.74	9.53
187.76	9.52
187.78	9.52
187.8	9.51
187.82	9.52
187.84	9.52
187.86	9.52
187.88	9.52
187.9	9.52
187.92	9.52
187.94	9.52
187.96	9.52
187.98	9.52
188	9.52
188.02	9.52
188.04	9.53
188.06	9.53
188.08	9.54
188.1	9.54
188.12	9.54
188.14	9.53
188.16	9.53
188.18	9.52
188.2	9.52
188.22	9.52
188.24	9.52
188.26	9.53
188.28	9.54
188.3	9.54
188.32	9.53
188.34	9.53
188.36	9.53
188.38	9.53
188.4	9.53
188.42	9.53
188.44	9.54
188.46	9.54
188.48	9.54
188.5	9.54
188.52	9.54
188.54	9.53
188.56	9.53
188.58	9.52
188.6	9.52
188.62	9.52
188.64	9.51
188.66	9.52
188.68	9.52
188.7	9.52
188.72	9.52
188.74	9.53
188.76	9.53
188.78	9.53
188.8	9.53
188.82	9.54
188.84	9.54
188.86	9.54
188.88	9.54
188.9	9.54
188.92	9.53
188.94	9.52
188.96	9.52
188.98	9.52
189	9.53
189.02	9.52
189.04	9.52
189.06	9.52
189.08	9.52
189.1	9.52
189.12	9.52
189.14	9.53
189.16	9.53
189.18	9.54
189.2	9.54
189.22	9.54
189.24	9.54
189.26	9.54
189.28	9.54
189.3	9.55
189.32	9.54
189.34	9.54
189.36	9.54
189.38	9.53
189.4	9.53
189.42	9.54
189.44	9.55
189.46	9.55
189.48	9.55
189.5	9.55
189.52	9.56
189.54	9.56
189.56	9.56
189.58	9.57
189.6	9.57
189.62	9.56
189.64	9.55
189.66	9.55
189.68	9.54
189.7	9.54
189.72	9.55
189.74	9.55
189.76	9.55
189.78	9.55
189.8	9.55
189.82	9.54
189.84	9.53
189.86	9.53
189.88	9.52
189.9	9.52
189.92	9.53
189.94	9.54
189.96	9.55
189.98	9.56
190	9.57
190.02	9.56
190.04	9.56
190.06	9.55
190.08	9.54
190.1	9.54
190.12	9.54
190.14	9.54
190.16	9.54
190.18	9.54
190.2	9.54
190.22	9.53
190.24	9.53
190.26	9.54
190.28	9.54
190.3	9.55
190.32	9.55
190.34	9.56
190.36	9.56
190.38	9.55
190.4	9.55
190.42	9.56
190.44	9.56
190.46	9.56
190.48	9.56
190.5	9.56
190.52	9.56
190.54	9.56
190.56	9.57
190.58	9.57
190.6	9.57
190.62	9.57
190.64	9.57
190.66	9.57
190.68	9.57
190.7	9.57
190.72	9.58
190.74	9.58
190.76	9.58
190.78	9.58
190.8	9.58
190.82	9.57
190.84	9.57
190.86	9.57
190.88	9.57
190.9	9.57
190.92	9.57
190.94	9.57
190.96	9.58
190.98	9.58
191	9.57
191.02	9.57
191.04	9.56
191.06	9.55
191.08	9.55
191.1	9.54
191.12	9.54
191.14	9.54
191.16	9.54
191.18	9.54
191.2	9.55
191.22	9.56
191.24	9.57
191.26	9.57
191.28	9.57
191.3	9.56
191.32	9.56
191.34	9.56
191.36	9.56
191.38	9.56
191.4	9.56
191.42	9.56
191.44	9.56
191.46	9.56
191.48	9.57
191.5	9.57
191.52	9.57
191.54	9.57
191.56	9.57
191.58	9.57
191.6	9.57
191.62	9.58
191.64	9.58
191.66	9.59
191.68	9.59
191.7	9.59
191.72	9.58
191.74	9.58
191.76	9.58
191.78	9.58
191.8	9.57
191.82	9.57
191.84	9.56
191.86	9.57
191.88	9.57
191.9	9.56
191.92	9.57
191.94	9.58
191.96	9.58
191.98	9.57
192	9.56
192.02	9.56
192.04	9.56
192.06	9.55
192.08	9.56
192.1	9.57
192.12	9.58
192.14	9.59
192.16	9.59
192.18	9.59
192.2	9.59
192.22	9.59
192.24	9.59
192.26	9.58
192.28	9.58
192.3	9.58
192.32	9.57
192.34	9.57
192.36	9.56
192.38	9.56
192.4	9.55
192.42	9.55
192.44	9.55
192.46	9.56
192.48	9.56
192.5	9.57
192.52	9.58
192.54	9.59
192.56	9.6
192.58	9.6
192.6	9.6
192.62	9.6
192.64	9.6
192.66	9.6
192.68	9.6
192.7	9.6
192.72	9.6
192.74	9.6
192.76	9.6
192.78	9.6
192.8	9.59
192.82	9.59
192.84	9.58
192.86	9.58
192.88	9.58
192.9	9.57
192.92	9.57
192.94	9.58
192.96	9.58
192.98	9.58
193	9.58
193.02	9.59
193.04	9.6
193.06	9.6
193.08	9.61
193.1	9.61
193.12	9.6
193.14	9.6
193.16	9.59
193.18	9.59
193.2	9.59
193.22	9.58
193.24	9.59
193.26	9.59
193.28	9.59
193.3	9.59
193.32	9.59
193.34	9.59
193.36	9.59
193.38	9.58
193.4	9.58
193.42	9.58
193.44	9.58
193.46	9.58
193.48	9.59
193.5	9.58
193.52	9.58
193.54	9.58
193.56	9.58
193.58	9.58
193.6	9.58
193.62	9.59
193.64	9.59
193.66	9.59
193.68	9.59
193.7	9.6
193.72	9.61
193.74	9.6
193.76	9.59
193.78	9.59
193.8	9.58
193.82	9.58
193.84	9.59
193.86	9.59
193.88	9.6
193.9	9.61
193.92	9.61
193.94	9.6
193.96	9.59
193.98	9.59
194	9.58
194.02	9.57
194.04	9.57
194.06	9.58
194.08	9.59
194.1	9.59
194.12	9.59
194.14	9.59
194.16	9.59
194.18	9.59
194.2	9.59
194.22	9.58
194.24	9.58
194.26	9.58
194.28	9.58
194.3	9.57
194.32	9.57
194.34	9.58
194.36	9.59
194.38	9.6
194.4	9.6
194.42	9.61
194.44	9.61
194.46	9.6
194.48	9.59
194.5	9.59
194.52	9.6
194.54	9.6
194.56	9.61
194.58	9.61
194.6	9.61
194.62	9.62
194.64	9.61
194.66	9.6
194.68	9.59
194.7	9.58
194.72	9.58
194.74	9.57
194.76	9.57
194.78	9.58
194.8	9.58
194.82	9.6
194.84	9.61
194.86	9.61
194.88	9.62
194.9	9.62
194.92	9.62
194.94	9.61
194.96	9.61
194.98	9.61
195	9.61
195.02	9.61
195.04	9.61
195.06	9.61
195.08	9.61
195.1	9.61
195.12	9.61
195.14	9.61
195.16	9.61
195.18	9.61
195.2	9.6
195.22	9.6
195.24	9.6
195.26	9.6
195.28	9.61
195.3	9.62
195.32	9.62
195.34	9.61
195.36	9.6
195.38	9.6
195.4	9.6
195.42	9.6
195.44	9.6
195.46	9.61
195.48	9.62
195.5	9.62
195.52	9.62
195.54	9.63
195.56	9.63
195.58	9.63
195.6	9.63
195.62	9.63
195.64	9.63
195.66	9.63
195.68	9.63
195.7	9.62
195.72	9.62
195.74	9.62
195.76	9.62
195.78	9.62
195.8	9.62
195.82	9.63
195.84	9.63
195.86	9.63
195.88	9.62
195.9	9.62
195.92	9.61
195.94	9.61
195.96	9.62
195.98	9.62
196	9.62
196.02	9.63
196.04	9.63
196.06	9.62
196.08	9.62
196.1	9.62
196.12	9.62
196.14	9.62
196.16	9.62
196.18	9.62
196.2	9.62
196.22	9.62
196.24	9.62
196.26	9.63
196.28	9.64
196.3	9.64
196.32	9.64
196.34	9.63
196.36	9.63
196.38	9.63
196.4	9.62
196.42	9.62
196.44	9.62
196.46	9.62
196.48	9.61
196.5	9.61
196.52	9.62
196.54	9.63
196.56	9.63
196.58	9.63
196.6	9.62
196.62	9.62
196.64	9.61
196.66	9.6
196.68	9.61
196.7	9.61
196.72	9.62
196.74	9.62
196.76	9.63
196.78	9.63
196.8	9.63
196.82	9.63
196.84	9.63
196.86	9.63
196.88	9.63
196.9	9.63
196.92	9.63
196.94	9.63
196.96	9.62
196.98	9.62
197	9.61
197.02	9.61
197.04	9.61
197.06	9.61
197.08	9.62
197.1	9.61
197.12	9.61
197.14	9.61
197.16	9.62
197.18	9.62
197.2	9.62
197.22	9.62
197.24	9.62
197.26	9.62
197.28	9.62
197.3	9.62
197.32	9.63
197.34	9.64
197.36	9.64
197.38	9.64
197.4	9.63
197.42	9.63
197.44	9.62
197.46	9.61
197.48	9.61
197.5	9.62
197.52	9.63
197.54	9.64
197.56	9.65
197.58	9.66
197.6	9.65
197.62	9.64
197.64	9.63
197.66	9.63
197.68	9.62
197.7	9.61
197.72	9.61
197.74	9.61
197.76	9.61
197.78	9.62
197.8	9.62
197.82	9.63
197.84	9.64
197.86	9.64
197.88	9.64
197.9	9.64
197.92	9.65
197.94	9.64
197.96	9.64
197.98	9.64
198	9.64
198.02	9.64
198.04	9.64
198.06	9.64
198.08	9.63
198.1	9.63
198.12	9.62
198.14	9.62
198.16	9.62
198.18	9.62
198.2	9.63
198.22	9.63
198.24	9.63
198.26	9.63
198.28	9.63
198.3	9.63
198.32	9.64
198.34	9.65
198.36	9.65
198.38	9.65
198.4	9.65
198.42	9.65
198.44	9.65
198.46	9.65
198.48	9.65
198.5	9.65
198.52	9.65
198.54	9.64
198.56	9.64
198.58	9.63
198.6	9.64
198.62	9.64
198.64	9.64
198.66	9.65
198.68	9.65
198.7	9.65
198.72	9.65
198.74	9.64
198.76	9.64
198.78	9.64
198.8	9.63
198.82	9.63
198.84	9.63
198.86	9.64
198.88	9.64
198.9	9.64
198.92	9.64
198.94	9.64
198.96	9.64
198.98	9.64
199	9.64
199.02	9.64
199.04	9.65
199.06	9.66
199.08	9.66
199.1	9.65
199.12	9.65
199.14	9.64
199.16	9.64
199.18	9.63
199.2	9.63
199.22	9.64
199.24	9.64
199.26	9.65
199.28	9.65
199.3	9.65
199.32	9.65
199.34	9.65
199.36	9.65
199.38	9.65
199.4	9.66
199.42	9.66
199.44	9.66
199.46	9.66
199.48	9.65
199.5	9.65
199.52	9.65
199.54	9.64
199.56	9.65
199.58	9.65
199.6	9.65
199.62	9.65
199.64	9.65
199.66	9.65
199.68	9.64
199.7	9.64
199.72	9.64
199.74	9.65
199.76	9.66
199.78	9.67
199.8	9.67
199.82	9.67
199.84	9.67
199.86	9.66
199.88	9.66
199.9	9.65
199.92	9.65
199.94	9.65
199.96	9.65
199.98	9.65
200	9.66
200.02	9.66
200.04	9.67
200.06	9.67
200.08	9.66
200.1	9.66
200.12	9.66
200.14	9.66
200.16	9.66
200.18	9.66
200.2	9.65
200.22	9.65
200.24	9.65
200.26	9.66
200.28	9.66
200.3	9.66
200.32	9.66
200.34	9.66
200.36	9.65
200.38	9.65
200.4	9.66
200.42	9.66
200.44	9.66
200.46	9.66
200.48	9.66
200.5	9.65
200.52	9.65
200.54	9.66
200.56	9.66
200.58	9.66
200.6	9.65
200.62	9.65
200.64	9.65
200.66	9.65
200.68	9.65
200.7	9.66
200.72	9.67
200.74	9.68
200.76	9.68
200.78	9.68
200.8	9.67
200.82	9.67
200.84	9.66
200.86	9.66
200.88	9.66
200.9	9.66
200.92	9.66
200.94	9.66
200.96	9.66
200.98	9.66
201	9.66
201.02	9.66
201.04	9.67
201.06	9.66
201.08	9.66
201.1	9.67
201.12	9.68
201.14	9.68
201.16	9.68
201.18	9.68
201.2	9.68
201.22	9.67
201.24	9.67
201.26	9.68
201.28	9.69
201.3	9.69
201.32	9.68
201.34	9.68
201.36	9.68
201.38	9.68
201.4	9.69
201.42	9.69
201.44	9.68
201.46	9.68
201.48	9.68
201.5	9.67
201.52	9.67
201.54	9.67
201.56	9.67
201.58	9.66
201.6	9.66
201.62	9.66
201.64	9.65
201.66	9.65
201.68	9.66
201.7	9.67
201.72	9.67
201.74	9.68
201.76	9.69
201.78	9.69
201.8	9.69
201.82	9.68
201.84	9.68
201.86	9.68
201.88	9.68
201.9	9.69
201.92	9.68
201.94	9.67
201.96	9.67
201.98	9.67
202	9.67
202.02	9.68
202.04	9.69
202.06	9.7
202.08	9.7
202.1	9.7
202.12	9.69
202.14	9.69
202.16	9.68
202.18	9.68
202.2	9.69
202.22	9.69
202.24	9.7
202.26	9.7
202.28	9.7
202.3	9.7
202.32	9.69
202.34	9.7
202.36	9.69
202.38	9.7
202.4	9.7
202.42	9.69
202.44	9.69
202.46	9.7
202.48	9.69
202.5	9.68
202.52	9.68
202.54	9.69
202.56	9.68
202.58	9.69
202.6	9.7
202.62	9.71
202.64	9.7
202.66	9.7
202.68	9.7
202.7	9.69
202.72	9.68
202.74	9.68
202.76	9.69
202.78	9.69
202.8	9.68
202.82	9.69
202.84	9.68
202.86	9.68
202.88	9.68
202.9	9.67
202.92	9.68
202.94	9.68
202.96	9.68
202.98	9.68
203	9.68
203.02	9.69
203.04	9.69
203.06	9.7
203.08	9.7
203.1	9.7
203.12	9.7
203.14	9.7
203.16	9.69
203.18	9.68
203.2	9.68
203.22	9.69
203.24	9.68
203.26	9.68
203.28	9.69
203.3	9.69
203.32	9.7
203.34	9.71
203.36	9.72
203.38	9.72
203.4	9.72
203.42	9.72
203.44	9.72
203.46	9.71
203.48	9.71
203.5	9.72
203.52	9.72
203.54	9.71
203.56	9.71
203.58	9.7
203.6	9.69
203.62	9.69
203.64	9.68
203.66	9.69
203.68	9.7
203.7	9.71
203.72	9.71
203.74	9.71
203.76	9.71
203.78	9.71
203.8	9.71
203.82	9.7
203.84	9.7
203.86	9.7
203.88	9.7
203.9	9.7
203.92	9.7
203.94	9.7
203.96	9.7
203.98	9.69
204	9.68
204.02	9.68
204.04	9.69
204.06	9.69
204.08	9.7
204.1	9.7
204.12	9.7
204.14	9.71
204.16	9.71
204.18	9.7
204.2	9.7
204.22	9.71
204.24	9.72
204.26	9.71
204.28	9.71
204.3	9.71
204.32	9.7
204.34	9.7
204.36	9.71
204.38	9.71
204.4	9.71
204.42	9.72
204.44	9.72
204.46	9.71
204.48	9.71
204.5	9.72
204.52	9.71
204.54	9.71
204.56	9.71
204.58	9.71
204.6	9.71
204.62	9.71
204.64	9.71
204.66	9.71
204.68	9.71
204.7	9.72
204.72	9.73
204.74	9.73
204.76	9.73
204.78	9.73
204.8	9.73
204.82	9.73
204.84	9.72
204.86	9.72
204.88	9.71
204.9	9.71
204.92	9.71
204.94	9.71
204.96	9.72
204.98	9.72
205	9.73
205.02	9.73
205.04	9.73
205.06	9.73
205.08	9.73
205.1	9.73
205.12	9.74
205.14	9.75
205.16	9.75
205.18	9.75
205.2	9.75
205.22	9.74
205.24	9.73
205.26	9.73
205.28	9.72
205.3	9.73
205.32	9.74
205.34	9.74
205.36	9.74
205.38	9.74
205.4	9.73
205.42	9.73
205.44	9.73
205.46	9.73
205.48	9.73
205.5	9.73
205.52	9.73
205.54	9.72
205.56	9.72
205.58	9.72
205.6	9.72
205.62	9.71
205.64	9.72
205.66	9.72
205.68	9.72
205.7	9.72
205.72	9.73
205.74	9.73
205.76	9.72
205.78	9.73
205.8	9.73
205.82	9.73
205.84	9.73
205.86	9.73
205.88	9.73
205.9	9.73
205.92	9.74
205.94	9.75
205.96	9.74
205.98	9.74
206	9.74
206.02	9.74
206.04	9.74
206.06	9.74
206.08	9.74
206.1	9.74
206.12	9.74
206.14	9.73
206.16	9.74
206.18	9.75
206.2	9.76
206.22	9.77
206.24	9.77
206.26	9.77
206.28	9.76
206.3	9.75
206.32	9.74
206.34	9.72
206.36	9.72
206.38	9.72
206.4	9.72
206.42	9.71
206.44	9.72
206.46	9.73
206.48	9.73
206.5	9.74
206.52	9.75
206.54	9.76
206.56	9.76
206.58	9.76
206.6	9.76
206.62	9.76
206.64	9.75
206.66	9.76
206.68	9.76
206.7	9.76
206.72	9.77
206.74	9.76
206.76	9.76
206.78	9.74
206.8	9.74
206.82	9.74
206.84	9.73
206.86	9.73
206.88	9.73
206.9	9.73
206.92	9.72
206.94	9.72
206.96	9.72
206.98	9.73
207	9.74
207.02	9.75
207.04	9.76
207.06	9.76
207.08	9.75
207.1	9.75
207.12	9.74
207.14	9.74
207.16	9.74
207.18	9.74
207.2	9.75
207.22	9.76
207.24	9.76
207.26	9.75
207.28	9.75
207.3	9.76
207.32	9.76
207.34	9.76
207.36	9.76
207.38	9.77
207.4	9.78
207.42	9.77
207.44	9.77
207.46	9.77
207.48	9.77
207.5	9.77
207.52	9.77
207.54	9.76
207.56	9.76
207.58	9.77
207.6	9.77
207.62	9.76
207.64	9.76
207.66	9.77
207.68	9.76
207.7	9.76
207.72	9.77
207.74	9.77
207.76	9.77
207.78	9.77
207.8	9.77
207.82	9.77
207.84	9.76
207.86	9.76
207.88	9.76
207.9	9.76
207.92	9.76
207.94	9.77
207.96	9.77
